1,34,addr_num,町名番地,,1,64,0,1,1,,0,0,,9
1,35,bldg_name,ビル建物名,,1,64,0,1,1,,0,0,,9
1,36,pref_kana,都道府県_カタカナ,,5,92,0,1,1,,0,0,,9
1,37,city_kana,市区町村_カタカナ,,5,92,0,1,1,,0,0,,9
1,38,addrnum_kan,町名番地_カタカナ,,5,84,0,1,1,,0,0,,9
1,39,bldgkana_nm,ビル建物名_カタカナ,,5,84,0,1,1,,0,0,,9
1,40,tel_regist,登録する電話番号,,5,1,0,1,1,,0,0,,9
1,41,tel_fixed,固定電話番号,,5,13,0,1,1,,0,0,,9
1,42,tel_mobile,携帯電話番号,,5,13,0,1,1,,0,0,,9
1,43,email,メールアドレス,,5,102,0,1,1,,0,0,,9
1,44,nationchg_flg,国籍変更の有無,,6,1,0,0,1,^[1-2]$,0,0,,9
1,45,nation,国籍,,6,1,0,1,1,^[1-2]$,0,0,,9
1,46,region,国地域,,6,2,0,1,1,^([1-9]|[1][0])$,0,0,,9
1,47,nation_asia,国籍_アジア,,6,2,0,1,1,^([1-9]|[1][0-9]|[2][0-7])$,0,0,,9
1,48,nation_mide,国籍_中近東,,6,2,0,1,1,^([1-9]|[1][0-9]|[2][0-1])$,0,0,,9
1,49,nation_weur,国籍_西欧,,6,2,0,1,1,^([1-9]|[1-3][0-9])$,0,0,,9
1,50,nation_eeur,国籍_東欧,,6,2,0,1,1,^([1-9]|[1][0-9]|[2][0-3])$,0,0,,9
1,51,nation_nam,国籍_北米,,6,2,0,1,1,^([1]|[2])$,0,0,,9
1,52,nation_cari,国籍_カリブ海諸国,,6,2,0,1,1,^([1-9]|[1][0-9]|[2][0-5])$,0,0,,9
1,53,nation_latm,国籍_ラテンアメリカ,,6,2,0,1,1,^([1-9]|[1][0-9]|[2][0-2])$,0,0,,9
1,54,nation_afrc,国籍_アフリカ,,6,2,0,1,1,^([1-9]|[1-4][0-9]|[5][0-5])$,0,0,,9
1,55,nation_oce,国籍_大洋州,,6,2,0,1,1,^([1-9]|[1][0-9]|[2][0-3])$,0,0,,9
1,56,nation_othr,国籍_その他,,6,2,0,1,1,^([1-4])$,0,0,,9
1,57,name_alpha,アルファベット氏名,,5,100,0,1,1,,0,0,,9
1,58,visa,在留資格,,5,4,0,1,1,^([0][0][1-9]|[0][1-2][0-9]|[0][3][0-3]|[-][9][9][9])$,0,0,,9
1,59,visa_limit,在留期限,,5,10,0,1,1,,0,0,,9
1,60,pep_flag,外国PEPs,,6,2,0,1,1,^([0][1]|[0][2])$,0,0,,9
1,61,job,ご職業,,5,4,0,1,1,^([0][0][1-9]|[\-][9][9][9])$,0,0,,9
1,62,job_other,ご職業_その他職業テキスト,,1,20,0,1,1,,0,0,,9
1,63,work_or_sch,お勤め先名_または学校名,,1,30,0,1,1,,0,0,,9
1,64,worksch_kan,お勤め先名_または学校名カナ,,5,48,0,1,1,,0,0,,9
1,65,work_tel,お勤め先電話番号,,5,13,0,1,1,,0,0,,9
1,66,industry,業種,,5,6,0,1,1,^([6][2][0][0]([0-2][0-9]|[3][0-3])|[\-][9][9][9])$,0,0,,9
1,67,indus_othr,業種_その他テキスト,,1,10,0,1,1,,0,0,,9
1,68,sidejob_flg,副業の有無,,5,1,0,0,1,^[1-2]$,0,0,,9
1,69,sidejob_typ,副業の業種,,5,6,0,1,1,^([6][2][0][0]([0-2][0-9]|[3][0-3])|[\-][9][9][9])$,0,0,,9
1,70,sideothr_tx,副業の業種_その他テキスト,,11,20,0,1,1,,0,0,,9
1,71,tx_purpose1,取引目的_生活費決済,,6,3,0,1,1,^[0][0][1]$,0,0,,9
1,72,tx_purpose2,取引目的_事業費決済,,6,3,0,1,1,^[0][0][2]$,0,0,,9
1,73,tx_purpose3,取引目的_給与_年金受取,,6,3,0,1,1,^[0][0][3]$,0,0,,9
1,74,tx_purpose4,取引目的_貯蓄_資産運用,,6,3,0,1,1,^[0][0][4]$,0,0,,9
1,75,tx_purpose5,取引目的_融資,,6,3,0,1,1,^[0][0][5]$,0,0,,9
1,76,tx_purpose6,取引目的_その他,,6,4,0,1,1,^[0][0][6]$,0,0,,9
1,77,tx_othr_txt,取引目的_その他テキスト,,1,20,0,1,1,,0,0,,9
1,78,tx_type,取引形態,,6,1,0,1,1,^[1-5]$,0,0,,9
1,79,tx_freq,取引頻度,,6,1,0,1,1,^[1-6]$,0,0,,9
1,80,tx_amt_once,1回あたりの取引金額,,6,1,0,1,1,^[1-6]$,0,0,,9
1,81,tx_over2m_f,200万円超取引の有無,,6,1,0,0,1,^[1-2]$,0,0,,9
1,82,tx_over2mfrq,200万円超現金取引の頻度,,6,1,0,1,1,^[1-6]$,0,0,,9
1,83,tx_over2mam,200万円超現金取引の金額,,6,1,0,1,1,^[1-4]$,0,0,,9
1,84,src_salary,200万円超現金取引の原資_給与_退職金,,6,1,0,1,1,^[1]$,0,0,,9
1,85,src_pension,200万円超現金取引の原資_年金_社会保険_公的扶助,,6,1,0,1,1,^[2]$,0,0,,9
1,86,src_insur,200万円超現金取引の原資_保険_民間,,6,1,0,1,1,^[3]$,0,0,,9
1,87,src_exec,200万円超現金取引の原資_役員報酬,,6,1,0,1,1,^[4]$,0,0,,9
1,88,src_bizin,200万円超現金取引の原資_事業収入,,6,1,0,1,1,^[5]$,0,0,,9
1,89,src_inheri,200万円超現金取引の原資_相続_贈与,,6,1,0,1,1,^[6]$,0,0,,9
1,90,src_invincm,200万円超現金取引の原資_配当_利子_資産運用益_不動産収入,,6,1,0,1,1,^[7]$,0,0,,9
1,91,src_saving,200万円超現金取引の原資_貯蓄,,6,1,0,1,1,^[8]$,0,0,,9
1,92,src_otherbk,200万円超現金取引の原資_他の金融機関口座から引き出した現金,,6,1,0,1,1,^[9]$,0,0,,9
1,93,src_home,200万円超現金取引の原資_自宅保管現金,,6,2,0,1,1,^[1][0]$,0,0,,9
1,94,src_loan,200万円超現金取引の原資_借入金,,6,2,0,1,1,^[1][1]$,0,0,,9
1,95,src_other,200万円超現金取引の原資_それ以外,,5,4,0,1,1,^[\-][9][9][9]$,0,0,,9
1,96,src_oth_txt,200万円超現金取引の原資_それ以外テキスト,,11,18,0,1,1,,0,0,,9
1,97,browser2_un,ブラウザ_未使用,,5,150,0,1,1,,0,0,,9
1,98,ipaddr2_un,IPアドレス_未使用,,5,50,0,1,1,,0,0,,9
1,99,referer2_un,リンク元_未使用,,5,50,0,1,1,,0,0,,9
1,100,emailtask_un,e-mailタスクID_未使用,,11,50,0,1,1,,0,0,,9
1,101,dbresult_un,DB連携結果_ろうきんお取引目的確認フォーム値戻し_未使用,,1,50,0,1,1,,0,0,,9
