3,31,purp_cd6,取引目的コード6,,5,3,1,1,1,^[0][0][6]$,0,0,,9
3,32,purp_cd7,取引目的コード7,,5,3,0,1,1,,0,0,,9
3,33,purp_other,取引目的コードその他,,1,10,0,1,1,,0,0,,9
3,34,deal_type1,取引形態①,,5,2,1,1,1,^[1-5]$,0,0,,9
3,35,deal_type2,取引形態②,,5,2,1,1,1,^[1-5]$,0,0,,9
3,36,deal_freq1,取引頻度①,,5,2,1,1,1,^[1-6]$,0,0,,9
3,37,deal_freq2,取引頻度②,,5,2,1,1,1,^[1-6]$,0,0,,9
3,38,deal_amt1,1回あたり取引金額①,,5,2,1,1,1,^[1-6]$,0,0,,9
3,39,deal_amt2,1回あたり取引金額②,,5,2,1,1,1,^[1-6]$,0,0,,9
3,40,cash_over,200万円超現金取引の有無,,5,2,0,1,1,^([0]|[1]|[01])$,0,0,,9
3,41,cash_freq1,200万円超現金取引の頻度①,,5,2,1,1,1,^[1-6]$,0,0,,9
3,42,cash_freq2,200万円超現金取引の頻度②,,5,2,1,1,1,^[1-6]$,0,0,,9
3,43,cash_amt1,200万円超現金取引の金額①,,5,2,1,1,1,^[1-4]$,0,0,,9
3,44,cash_amt2,200万円超現金取引の金額②,,5,2,1,1,1,^[1-4]$,0,0,,9
3,45,cash_src1,200万円超現金取引の原資1,,5,2,0,1,1,^([1-9]|[1][0])$,0,0,,9
3,46,cash_src2,200万円超現金取引の原資2,,5,2,0,1,1,^([1-9]|[1][0])$,0,0,,9
3,47,cash_src3,200万円超現金取引の原資3,,5,2,0,1,1,^([1-9]|[1][0])$,0,0,,9
3,48,cash_src4,200万円超現金取引の原資4,,5,2,0,1,1,^([1-9]|[1][0])$,0,0,,9
3,49,cash_src_oth,200万円超現金取引の原資_その他,,1,18,0,1,1,,0,0,,9
3,50,rep_name_chg,代表者の漢字氏名変更有無,,5,2,0,1,1,^([0]|[1]|[01])$,0,0,,9
3,51,rep_name,代表者の漢字氏名,,1,30,0,1,1,,0,0,,9
3,52,rep_kana,代表者のカナ氏名,,5,48,0,1,1,,0,0,,9
3,53,rep_bday,代表者の生年月日,,5,8,0,1,1,,0,0,,9
3,54,rep_title,代表者の役職,,1,10,0,1,1,,0,0,,9
3,55,rep_nat,代表者の国籍,,5,4,0,1,1,,0,0,,9
3,56,rep_natname,代表者の国籍・国名,,1,27,0,1,1,,0,0,,9
3,57,rep_alpha,代表者の国籍・アルファベット氏名,,5,100,0,1,1,,0,0,,9
3,58,rep_visa,代表者の国籍・在留資格,,1,13,0,1,1,,0,0,,9
3,59,rep_exp,代表者の国籍・在留期限,,5,8,0,1,1,,0,0,,9
3,60,ubo1_name,実質的支配者1の漢字氏名,,1,30,0,1,1,,0,0,,9
3,61,ubo1_kana,実質的支配者1のカナ氏名,,5,48,0,1,1,,0,0,,9
3,62,ubo1_bday,実質的支配者1の生年月日,,5,8,0,1,1,,0,0,,9
3,63,ubo1_rel1,実質的支配者1の団体との関係①,,5,1,1,1,1,^[1-3]$,0,0,,9
3,64,ubo1_rel2,実質的支配者1の団体との関係②,,5,1,1,1,1,^[1-3]$,0,0,,9
3,65,ubo1_addr,実質的支配者1の住所,,1,96,0,1,1,,0,0,,9
3,66,ubo1_job1,実質的支配者1の職業・事業内容①,,5,20,0,1,1,^([0][0][1-9]|[0][1][0])$,0,0,,9
3,67,ubo1_job2,実質的支配者1の職業・事業内容②,,5,20,0,1,1,^([0][0][1-9]|[0][1][0])$,0,0,,9
3,68,ubo1_peps,実質的支配者1のPEPｓ該否,,5,2,0,1,1,,0,0,,9
3,69,ubo1_nat,実質的支配者1の国籍,,5,4,0,1,1,,0,0,,9
3,70,ubo1_natname,実質的支配者1の国籍・国名,,1,27,0,1,1,,0,0,,9
3,71,ubo1_alpha,実質的支配者1のアルファベット氏名,,5,100,0,1,1,,0,0,,9
3,72,ubo1_visa,実質的支配者1の国籍・在留資格,,1,13,0,1,1,,0,0,,9
3,73,ubo1_exp,実質的支配者1の国籍・在留期限,,5,8,0,1,1,,0,0,,9
3,74,ubo2_name,実質的支配者2の漢字氏名,,1,30,0,1,1,,0,0,,9
3,75,ubo2_kana,実質的支配者2のカナ氏名,,5,48,0,1,1,,0,0,,9
3,76,ubo2_bday,実質的支配者2の生年月日,,5,8,0,1,1,,0,0,,9
3,77,ubo2_rel1,実質的支配者2の団体との関係①,,5,1,1,1,1,^[1-3]$,0,0,,9
3,78,ubo2_rel2,実質的支配者2の団体との関係②,,5,1,1,1,1,^[1-3]$,0,0,,9
3,79,ubo2_addr,実質的支配者2の住所,,1,96,0,1,1,,0,0,,9
3,80,ubo2_job1,実質的支配者2の職業・事業内容①,,5,20,0,1,1,^([0][0][1-9]|[0][1][0])$,0,0,,9
3,81,ubo2_job2,実質的支配者2の職業・事業内容②,,5,20,0,1,1,^([0][0][1-9]|[0][1][0])$,0,0,,9
3,82,ubo2_peps,実質的支配者2のPEPｓ該否,,5,2,0,1,1,,0,0,,9
3,83,ubo2_nat,実質的支配者2の国籍,,5,4,0,1,1,,0,0,,9
3,84,ubo2_natname,実質的支配者2の国籍・国名,,1,27,0,1,1,,0,0,,9
3,85,ubo2_alpha,実質的支配者2のアルファベット氏名,,5,100,0,1,1,,0,0,,9
3,86,ubo2_visa,実質的支配者2の国籍・在留資格,,1,13,0,1,1,,0,0,,9
3,87,ubo2_exp,実質的支配者2の国籍・在留期限,,5,8,0,1,1,,0,0,,9
3,88,ubo3_name,実質的支配者3の漢字氏名,,1,30,0,1,1,,0,0,,9
3,89,ubo3_kana,実質的支配者3のカナ氏名,,5,48,0,1,1,,0,0,,9
3,90,ubo3_bday,実質的支配者3の生年月日,,5,8,0,1,1,,0,0,,9
3,91,ubo3_rel1,実質的支配者3の団体との関係①,,5,1,1,1,1,^[1-3]$,0,0,,9
3,92,ubo3_rel2,実質的支配者3の団体との関係②,,5,1,1,1,1,^[1-3]$,0,0,,9
3,93,ubo3_addr,実質的支配者3の住所,,1,96,0,1,1,,0,0,,9
3,94,ubo3_job1,実質的支配者3の職業・事業内容①,,5,20,0,1,1,^([0][0][1-9]|[0][1][0])$,0,0,,9
3,95,ubo3_job2,実質的支配者3の職業・事業内容②,,5,20,0,1,1,^([0][0][1-9]|[0][1][0])$,0,0,,9
3,96,ubo3_peps,実質的支配者3のPEPｓ該否,,5,2,0,1,1,,0,0,,9
3,97,ubo3_nat,実質的支配者2の国籍,,5,4,0,1,1,,0,0,,9
3,98,ubo3_natname,実質的支配者3の国籍・国名,,1,27,0,1,1,,0,0,,9
3,99,ubo3_alpha,実質的支配者3のアルファベット氏名,,5,100,0,1,1,,0,0,,9
3,100,ubo3_visa,実質的支配者3の国籍・在留資格,,1,13,0,1,1,,0,0,,9
3,101,ubo3_exp,実質的支配者3の国籍・在留期限,,5,8,0,1,1,,0,0,,9
3,102,staff_name,取引担当者の漢字氏名,,1,30,0,1,1,,0,0,,9
3,103,staff_kana,取引担当者のカナ氏名,,5,48,0,1,1,,0,0,,9
3,104,staff_dept,取引担当者の部署,,1,60,0,1,1,,0,0,,9
3,105,staff_title,取引担当者の役職,,1,10,0,1,1,,0,0,,9
3,106,staff_tel,取引担当者の電話番号,,5,13,0,1,1,,0,0,,9
3,107,staff_mail,取引担当者のメールアドレス,,5,102,0,1,1,,0,0,,9
3,108,staff_zip,取引担当者の郵便番号,,5,7,0,1,1,,0,0,,9
3,109,staff_addr,取引担当者の漢字住所,,1,96,0,1,1,,0,0,,9
3,110,staff_kanaad,取引担当者のカナ住所,,5,176,0,1,1,,0,0,,9
